Date,Close
2005/6/29,898.898
2005/6/30,878.686
2005/7/1,859.494
2005/7/4,855.932
2005/7/5,849.679
2005/7/6,842.556
2005/7/7,844.729
2005/7/8,829.489
2005/7/11,824.097
2005/7/12,851.816
2005/7/13,846.231
2005/7/14,849.59
2005/7/15,841.001
2005/7/18,832.995
2005/7/19,835.608
2005/7/20,842.641
2005/7/21,843.987
2005/7/22,859.693
2005/7/25,856.86
2005/7/26,876.48
2005/7/27,894.012
2005/7/28,890.885
2005/7/29,888.164
2005/8/1,891.607
2005/8/2,903.598
2005/8/3,909.57
2005/8/4,904.15
2005/8/5,923.803
2005/8/8,927.471
2005/8/9,933.089
2005/8/10,940.37
2005/8/11,953.992
2005/8/12,938.316
2005/8/15,954.502
2005/8/16,945.058
2005/8/17,953.012
2005/8/18,920.671
2005/8/19,923.038
2005/8/22,931.673
2005/8/23,923.414
2005/8/24,930.651
2005/8/25,930.118
2005/8/26,928.258
2005/8/29,917.371
2005/8/30,914.88
2005/8/31,927.916
2005/9/1,944.559
2005/9/2,947.871
2005/9/5,952.717
2005/9/6,936.61
2005/9/7,952.758
2005/9/8,955.282
2005/9/9,949.065
2005/9/12,949.506
2005/9/13,963.774
2005/9/14,970.193
2005/9/15,969.598
2005/9/16,967.495
2005/9/19,971.136
2005/9/20,961.919
2005/9/21,944.408
2005/9/22,923.274
2005/9/23,916.154
2005/9/26,918.485
2005/9/27,904.214
2005/9/28,903.719
2005/9/29,915.975
2005/9/30,917.392
2005/10/10,907.321
2005/10/11,919.72
2005/10/12,923.485
2005/10/13,916.499
2005/10/14,904.828
2005/10/17,897.623
2005/10/18,902.366
2005/10/19,898.744
2005/10/20,899.915
2005/10/21,904.414
2005/10/24,906.652
2005/10/25,894.272
2005/10/26,875.82
2005/10/27,875.849
2005/10/28,867.729
2005/10/31,876.282
2005/11/1,872.865
2005/11/2,882.478
2005/11/3,874.575
2005/11/4,878.361
2005/11/7,877.278
2005/11/8,881.524
2005/11/9,879.252
2005/11/10,862.968
2005/11/11,864.79
2005/11/14,862.149
2005/11/15,856.635
2005/11/16,863.119
2005/11/17,862.658
2005/11/18,882.241
2005/11/21,883.871
2005/11/22,869.617
2005/11/23,876.229
2005/11/24,881.493
2005/11/25,884.105
2005/11/28,880.167
2005/11/29,871.31
2005/11/30,873.825
2005/12/1,873.067
2005/12/2,869.936
2005/12/5,859.61
2005/12/6,866.075
2005/12/7,873.838
2005/12/8,874.056
2005/12/9,887.358
2005/12/12,888.518
2005/12/13,889.101
2005/12/14,898.153
2005/12/15,896.434
2005/12/16,902.561
2005/12/19,902.91
2005/12/20,907.318
2005/12/21,903.144
2005/12/22,908.754
2005/12/23,915.89
2005/12/26,922.378
2005/12/27,919.36
2005/12/28,920.919
2005/12/29,932.031
2005/12/30,923.451
2006/1/4,941.428
2006/1/5,959.134
2006/1/6,970.032
2006/1/9,975.253
2006/1/10,978.154
2006/1/11,973.477
2006/1/12,983.716
2006/1/13,978.809
2006/1/16,961.439
2006/1/17,964.29
2006/1/18,983.622
2006/1/19,991.222
2006/1/20,993.34
2006/1/23,996.162
2006/1/24,999.093
2006/1/25,"1,009.60"
2006/2/6,"1,033.23"
2006/2/7,"1,029.94"
2006/2/8,"1,033.07"
2006/2/9,"1,019.60"
2006/2/10,"1,032.34"
2006/2/13,"1,031.61"
2006/2/14,"1,038.53"
2006/2/15,"1,041.66"
2006/2/16,"1,020.12"
2006/2/17,"1,020.37"
2006/2/20,"1,021.64"
2006/2/21,"1,038.82"
2006/2/22,"1,037.89"
2006/2/23,"1,041.37"
2006/2/24,"1,049.44"
2006/2/27,"1,047.85"
2006/2/28,"1,053.01"
2006/3/1,"1,056.62"
2006/3/2,"1,038.67"
2006/3/3,"1,041.68"
2006/3/6,"1,038.87"
2006/3/7,"1,014.97"
2006/3/8,"1,009.27"
2006/3/9,"1,004.34"
2006/3/10,"1,008.90"
2006/3/13,"1,019.86"
2006/3/14,"1,018.27"
2006/3/15,"1,028.96"
2006/3/16,"1,027.62"
2006/3/17,"1,024.02"
2006/3/20,"1,037.66"
2006/3/21,"1,040.76"
2006/3/22,"1,047.67"
2006/3/23,"1,048.54"
2006/3/24,"1,042.60"
2006/3/27,"1,050.71"
2006/3/28,"1,055.98"
2006/3/29,"1,065.29"
2006/3/30,"1,055.63"
2006/3/31,"1,061.09"
2006/4/3,"1,079.32"
2006/4/4,"1,089.37"
2006/4/5,"1,099.97"
2006/4/6,"1,103.24"
2006/4/7,"1,103.15"
2006/4/10,"1,117.91"
2006/4/11,"1,123.31"
2006/4/12,"1,117.07"
2006/4/13,"1,093.93"
2006/4/14,"1,118.61"
2006/4/17,"1,124.41"
2006/4/18,"1,131.28"
2006/4/19,"1,138.24"
2006/4/20,"1,134.38"
2006/4/21,"1,149.16"
2006/4/24,"1,142.70"
2006/4/25,"1,141.93"
2006/4/26,"1,155.73"
2006/4/27,"1,155.27"
2006/4/28,"1,172.35"
2006/5/8,"1,218.45"
2006/5/9,"1,251.61"
2006/5/10,"1,265.93"
2006/5/11,"1,255.04"
2006/5/12,"1,296.26"
2006/5/15,"1,352.16"
2006/5/16,"1,331.13"
2006/5/17,"1,335.52"
2006/5/18,"1,331.20"
2006/5/19,"1,366.10"
2006/5/22,"1,373.67"
2006/5/23,"1,317.65"
2006/5/24,"1,308.24"
2006/5/25,"1,307.70"
2006/5/26,"1,331.02"
2006/5/29,"1,366.29"
2006/5/30,"1,378.76"
2006/5/31,"1,365.45"
2006/6/1,"1,402.88"
2006/6/2,"1,390.12"
2006/6/5,"1,403.16"
2006/6/6,"1,399.14"
2006/6/7,"1,320.23"
2006/6/8,"1,325.98"
2006/6/9,"1,294.19"
2006/6/12,"1,297.67"
2006/6/13,"1,298.28"
2006/6/14,"1,283.88"
2006/6/15,"1,285.39"
2006/6/16,"1,318.01"
2006/6/19,"1,334.89"
2006/6/20,"1,338.22"
2006/6/21,"1,333.53"
2006/6/22,"1,331.55"
2006/6/23,"1,339.45"
2006/6/26,"1,363.41"
2006/6/27,"1,363.90"
2006/6/28,"1,362.89"
2006/6/29,"1,395.12"
2006/6/30,"1,393.96"
2006/7/3,"1,420.33"
2006/7/4,"1,411.01"
2006/7/5,"1,393.01"
2006/7/6,"1,418.68"
2006/7/7,"1,410.43"
2006/7/10,"1,412.12"
2006/7/11,"1,418.58"
2006/7/12,"1,419.20"
2006/7/13,"1,346.09"
2006/7/14,"1,357.13"
2006/7/17,"1,372.25"
2006/7/18,"1,373.42"
2006/7/19,"1,336.64"
2006/7/20,"1,345.19"
2006/7/21,"1,356.03"
2006/7/24,"1,358.12"
2006/7/25,"1,374.17"
2006/7/26,"1,371.30"
2006/7/27,"1,355.55"
2006/7/28,"1,341.39"
2006/7/31,"1,294.33"
2006/8/1,"1,282.06"
2006/8/2,"1,275.09"
2006/8/3,"1,271.74"
2006/8/4,"1,241.91"
2006/8/7,"1,224.10"
2006/8/8,"1,252.39"
2006/8/9,"1,251.30"
2006/8/10,"1,271.47"
2006/8/11,"1,275.65"
2006/8/14,"1,245.72"
2006/8/15,"1,265.86"
2006/8/16,"1,283.57"
2006/8/17,"1,271.63"
2006/8/18,"1,267.87"
2006/8/21,"1,270.56"
2006/8/22,"1,285.27"
2006/8/23,"1,285.68"
2006/8/24,"1,292.40"
2006/8/25,"1,295.44"
2006/8/28,"1,325.89"
2006/8/29,"1,330.16"
2006/8/30,"1,334.67"
2006/8/31,"1,338.69"
2006/9/1,"1,318.10"
2006/9/4,"1,337.24"
2006/9/5,"1,340.68"
2006/9/6,"1,346.37"
2006/9/7,"1,328.38"
2006/9/8,"1,332.15"
2006/9/11,"1,338.76"
2006/9/12,"1,347.64"
2006/9/13,"1,338.39"
2006/9/14,"1,338.28"
2006/9/15,"1,362.32"
2006/9/18,"1,375.56"
2006/9/19,"1,378.31"
2006/9/20,"1,378.46"
2006/9/21,"1,387.37"
2006/9/22,"1,374.85"
2006/9/25,"1,372.40"
2006/9/26,"1,357.65"
2006/9/27,"1,371.12"
2006/9/28,"1,387.00"
2006/9/29,"1,403.27"
2006/10/9,"1,436.07"
2006/10/10,"1,437.25"
2006/10/11,"1,435.91"
2006/10/12,"1,426.50"
2006/10/13,"1,430.88"
2006/10/16,"1,418.52"
2006/10/17,"1,414.45"
2006/10/18,"1,437.59"
2006/10/19,"1,439.38"
2006/10/20,"1,440.18"
2006/10/23,"1,408.72"
2006/10/24,"1,440.05"
2006/10/25,"1,446.83"
2006/10/26,"1,456.10"
2006/10/27,"1,439.05"
2006/10/30,"1,446.24"
2006/10/31,"1,464.47"
2006/11/1,"1,479.41"
2006/11/2,"1,479.66"
2006/11/3,"1,488.29"
2006/11/6,"1,507.89"
2006/11/7,"1,516.10"
2006/11/8,"1,498.17"
2006/11/9,"1,524.71"
2006/11/10,"1,504.06"
2006/11/13,"1,475.78"
2006/11/14,"1,493.78"
2006/11/15,"1,534.76"
2006/11/16,"1,533.29"
2006/11/17,"1,562.08"
2006/11/20,"1,593.16"
2006/11/21,"1,612.25"
2006/11/22,"1,624.03"
2006/11/23,"1,634.91"
2006/11/24,"1,636.58"
2006/11/27,"1,651.80"
2006/11/28,"1,644.01"
2006/11/29,"1,667.14"
2006/11/30,"1,714.36"
2006/12/1,"1,729.22"
2006/12/4,"1,780.74"
2006/12/5,"1,794.23"
2006/12/6,"1,779.41"
2006/12/7,"1,775.71"
2006/12/8,"1,711.58"
2006/12/11,"1,789.92"
2006/12/12,"1,802.79"
2006/12/13,"1,803.86"
2006/12/14,"1,836.14"
2006/12/15,"1,867.64"
2006/12/18,"1,916.11"
2006/12/19,"1,921.44"
2006/12/20,"1,936.55"
2006/12/21,"1,908.99"
2006/12/22,"1,895.64"
2006/12/25,"1,939.10"
2006/12/26,"1,938.24"
2006/12/27,"1,982.88"
2006/12/28,"1,979.93"
2006/12/29,"2,041.05"
2007/1/4,"2,067.09"
2007/1/5,"2,072.88"
2007/1/8,"2,131.56"
2007/1/9,"2,200.09"
2007/1/10,"2,255.97"
2007/1/11,"2,231.63"
2007/1/12,"2,173.75"
2007/1/15,"2,287.34"
2007/1/16,"2,353.87"
2007/1/17,"2,308.93"
2007/1/18,"2,317.10"
2007/1/19,"2,396.09"
2007/1/22,"2,491.31"
2007/1/23,"2,508.13"
2007/1/24,"2,536.43"
2007/1/25,"2,452.83"
2007/1/26,"2,512.92"
2007/1/29,"2,576.92"
2007/1/30,"2,551.88"
2007/1/31,"2,385.34"
2007/2/1,"2,395.17"
2007/2/2,"2,298.00"
2007/2/5,"2,271.80"
2007/2/6,"2,316.04"
2007/2/7,"2,369.79"
2007/2/8,"2,410.60"
2007/2/9,"2,397.25"
2007/2/12,"2,485.39"
2007/2/13,"2,522.63"
2007/2/14,"2,588.35"
2007/2/15,"2,668.63"
2007/2/16,"2,676.74"
2007/2/26,"2,707.68"
2007/2/27,"2,457.49"
2007/2/28,"2,544.57"
2007/3/1,"2,473.54"
2007/3/2,"2,508.73"
2007/3/5,"2,475.61"
2007/3/6,"2,520.29"
2007/3/7,"2,589.44"
2007/3/8,"2,627.63"
2007/3/9,"2,611.39"
2007/3/12,"2,616.17"
2007/3/13,"2,640.17"
2007/3/14,"2,597.36"
2007/3/15,"2,645.55"
2007/3/16,"2,604.23"
2007/3/19,"2,659.41"
2007/3/20,"2,672.77"
2007/3/21,"2,702.60"
2007/3/22,"2,711.32"
2007/3/23,"2,716.27"
2007/3/26,"2,764.03"
2007/3/27,"2,784.02"
2007/3/28,"2,797.65"
2007/3/29,"2,783.31"
2007/3/30,"2,781.78"
2007/4/2,"2,850.11"
2007/4/3,"2,888.12"
2007/4/4,"2,911.82"
2007/4/5,"2,945.05"
2007/4/6,"2,972.01"
2007/4/9,"3,038.17"
2007/4/10,"3,081.57"
2007/4/11,"3,121.32"
2007/4/12,"3,176.44"
2007/4/13,"3,169.23"
2007/4/16,"3,256.00"
2007/4/17,"3,283.60"
2007/4/18,"3,304.50"
2007/4/19,"3,150.30"
2007/4/20,"3,289.28"
2007/4/23,"3,431.32"
2007/4/24,"3,445.20"
2007/4/25,"3,448.28"
2007/4/26,"3,493.58"
2007/4/27,"3,470.52"
2007/4/30,"3,558.71"
2007/5/8,"3,686.03"
2007/5/9,"3,701.28"
2007/5/10,"3,724.51"
2007/5/11,"3,702.61"
2007/5/14,"3,734.42"
2007/5/15,"3,604.64"
2007/5/16,"3,700.29"
2007/5/17,"3,778.61"
2007/5/18,"3,776.63"
2007/5/21,"3,831.44"
2007/5/22,"3,870.49"
2007/5/23,"3,938.95"
2007/5/24,"3,919.75"
2007/5/25,"3,985.25"
2007/5/28,"4,072.58"
2007/5/29,"4,168.29"
2007/5/30,"3,886.46"
2007/5/31,"3,927.95"
2007/6/1,"3,803.95"
2007/6/4,"3,511.43"
2007/6/5,"3,634.63"
2007/6/6,"3,677.58"
2007/6/7,"3,802.30"
2007/6/8,"3,837.87"
2007/6/11,"3,931.86"
2007/6/12,"4,036.11"
2007/6/13,"4,118.27"
2007/6/14,"4,075.82"
2007/6/15,"4,099.38"
2007/6/18,"4,227.57"
2007/6/19,"4,253.00"
2007/6/20,"4,157.60"
2007/6/21,"4,197.28"
2007/6/22,"4,051.43"
2007/6/25,"3,877.59"
2007/6/26,"3,928.21"
2007/6/27,"4,040.48"
2007/6/28,"3,858.52"
2007/6/29,"3,764.08"
2007/7/2,"3,757.66"
2007/7/3,"3,832.23"
2007/7/4,"3,743.58"
2007/7/5,"3,537.44"
2007/7/6,"3,710.28"
2007/7/9,"3,821.30"
2007/7/10,"3,775.62"
2007/7/11,"3,789.87"
2007/7/12,"3,816.92"
2007/7/13,"3,820.12"
2007/7/16,"3,697.97"
2007/7/17,"3,789.65"
2007/7/18,"3,807.57"
2007/7/19,"3,807.00"
2007/7/20,"3,971.88"
2007/7/23,"4,156.72"
2007/7/24,"4,161.35"
2007/7/25,"4,255.46"
2007/7/26,"4,303.19"
2007/7/27,"4,307.14"
2007/7/30,"4,410.30"
2007/7/31,"4,460.56"
2007/8/1,"4,290.48"
2007/8/2,"4,436.19"
2007/8/3,"4,598.38"
2007/8/6,"4,703.98"
2007/8/7,"4,724.55"
2007/8/8,"4,668.09"
2007/8/9,"4,777.29"
2007/8/10,"4,726.68"
2007/8/13,"4,721.19"
2007/8/14,"4,795.57"
2007/8/15,"4,798.75"
2007/8/16,"4,721.94"
2007/8/17,"4,626.58"
2007/8/20,"4,885.43"
2007/8/21,"4,972.71"
2007/8/22,"5,051.69"
2007/8/23,"5,135.93"
2007/8/24,"5,217.58"
2007/8/27,"5,243.15"
2007/8/28,"5,251.77"
2007/8/29,"5,171.82"
2007/8/30,"5,241.23"
2007/8/31,"5,296.81"
2007/9/3,"5,419.17"
2007/9/4,"5,360.33"
2007/9/5,"5,363.25"
2007/9/6,"5,412.04"
2007/9/7,"5,294.80"
2007/9/10,"5,377.22"
2007/9/11,"5,124.09"
2007/9/12,"5,202.86"
2007/9/13,"5,349.97"
2007/9/14,"5,397.28"
2007/9/17,"5,498.91"
2007/9/18,"5,476.84"
2007/9/19,"5,419.27"
2007/9/20,"5,494.92"
2007/9/21,"5,468.10"
2007/9/24,"5,513.90"
2007/9/25,"5,454.62"
2007/9/26,"5,361.02"
2007/9/27,"5,427.66"
2007/9/28,"5,580.81"
2007/10/8,"5,653.14"
2007/10/9,"5,675.93"
2007/10/10,"5,685.76"
2007/10/11,"5,760.08"
2007/10/12,"5,737.22"
2007/10/15,"5,821.45"
2007/10/16,"5,877.20"
2007/10/17,"5,824.12"
2007/10/18,"5,615.75"
2007/10/19,"5,614.06"
2007/10/22,"5,472.68"
2007/10/23,"5,540.09"
2007/10/24,"5,588.01"
2007/10/25,"5,333.79"
2007/10/26,"5,394.81"
2007/10/29,"5,508.36"
2007/10/30,"5,596.07"
2007/10/31,"5,688.54"
2007/11/1,"5,605.23"
2007/11/2,"5,472.93"
2007/11/5,"5,360.31"
2007/11/6,"5,317.55"
2007/11/7,"5,350.63"
2007/11/8,"5,093.67"
2007/11/9,"5,040.53"
2007/11/12,"4,978.25"
2007/11/13,"4,939.24"
2007/11/14,"5,145.89"
2007/11/15,"5,081.11"
2007/11/16,"5,007.66"
2007/11/19,"4,994.42"
2007/11/20,"5,069.38"
2007/11/21,"4,997.62"
2007/11/22,"4,772.62"
2007/11/23,"4,856.16"
2007/11/26,"4,800.08"
2007/11/27,"4,711.15"
2007/11/28,"4,648.75"
2007/11/29,"4,842.07"
2007/11/30,"4,737.41"
2007/12/3,"4,772.67"
2007/12/4,"4,829.21"
2007/12/5,"4,965.95"
2007/12/6,"4,971.06"
2007/12/7,"5,041.35"
2007/12/10,"5,133.56"
2007/12/11,"5,140.00"
2007/12/12,"5,077.39"
2007/12/13,"4,884.30"
2007/12/14,"4,977.65"
2007/12/17,"4,857.29"
2007/12/18,"4,829.91"
2007/12/19,"4,946.29"
2007/12/20,"5,037.20"
2007/12/21,"5,101.85"
2007/12/24,"5,207.13"
2007/12/25,"5,216.81"
2007/12/26,"5,265.03"
2007/12/27,"5,367.53"
2007/12/28,"5,338.28"
2008/1/2,"5,385.10"
2008/1/3,"5,422.03"
2008/1/4,"5,483.65"
2008/1/7,"5,556.59"
2008/1/8,"5,528.05"
2008/1/9,"5,613.76"
2008/1/10,"5,672.15"
2008/1/11,"5,699.15"
2008/1/14,"5,731.76"
2008/1/15,"5,696.45"
2008/1/16,"5,505.72"
2008/1/17,"5,365.62"
2008/1/18,"5,414.47"
2008/1/21,"5,145.73"
2008/1/22,"4,753.87"
2008/1/23,"4,975.11"
2008/1/24,"5,027.21"
2008/1/25,"5,077.43"
2008/1/28,"4,731.88"
2008/1/29,"4,762.08"
2008/1/30,"4,710.65"
2008/1/31,"4,620.40"
2008/2/1,"4,571.95"
2008/2/4,"4,950.12"
2008/2/5,"4,921.83"
2008/2/13,"4,816.08"
2008/2/14,"4,880.25"
2008/2/15,"4,813.31"
2008/2/18,"4,910.99"
2008/2/19,"5,020.75"
2008/2/20,"4,908.72"
2008/2/21,"4,876.03"
2008/2/22,"4,702.24"
2008/2/25,"4,519.78"
2008/2/26,"4,515.53"
2008/2/27,"4,639.77"
2008/2/28,"4,622.06"
2008/2/29,"4,674.55"
2008/3/3,"4,790.74"
2008/3/4,"4,671.15"
2008/3/5,"4,628.72"
2008/3/6,"4,685.03"
2008/3/7,"4,621.69"
2008/3/10,"4,431.59"
2008/3/11,"4,441.18"
2008/3/12,"4,309.65"
2008/3/13,"4,198.96"
2008/3/14,"4,157.87"
2008/3/17,"3,965.28"
2008/3/18,"3,763.95"
2008/3/19,"3,888.86"
2008/3/20,"4,001.83"
2008/3/21,"4,037.83"
2008/3/24,"3,857.09"
2008/3/25,"3,905.77"
2008/3/26,"3,914.37"
2008/3/27,"3,748.92"
2008/3/28,"3,918.16"
2008/3/31,"3,790.53"
2008/4/1,"3,582.86"
2008/4/2,"3,547.98"
2008/4/3,"3,650.70"
2008/4/7,"3,845.82"
2008/4/8,"3,891.06"
2008/4/9,"3,688.13"
2008/4/10,"3,754.72"
2008/4/11,"3,783.73"
2008/4/14,"3,536.33"
2008/4/15,"3,583.30"
2008/4/16,"3,494.02"
2008/4/17,"3,386.63"
2008/4/18,"3,272.50"
2008/4/21,"3,267.55"
2008/4/22,"3,296.28"
2008/4/23,"3,453.73"
2008/4/24,"3,774.50"
2008/4/25,"3,803.07"
2008/4/28,"3,729.15"
2008/4/29,"3,776.94"
2008/4/30,"3,959.12"
2008/5/5,"4,055.78"
2008/5/6,"4,010.89"
2008/5/7,"3,821.32"
2008/5/8,"3,925.04"
2008/5/9,"3,878.92"
2008/5/12,"3,904.92"
2008/5/13,"3,851.69"
2008/5/14,"3,975.78"
2008/5/15,"3,948.09"
2008/5/16,"3,936.12"
2008/5/19,"3,914.07"
2008/5/20,"3,710.82"
2008/5/21,"3,783.05"
2008/5/22,"3,711.44"
2008/5/23,"3,675.15"
2008/5/26,"3,559.22"
2008/5/27,"3,576.20"
2008/5/28,"3,676.23"
2008/5/29,"3,580.87"
2008/5/30,"3,611.33"
2008/6/2,"3,625.83"
2008/6/3,"3,614.11"
2008/6/4,"3,546.92"
2008/6/5,"3,512.14"
2008/6/6,"3,489.50"
2008/6/10,"3,206.56"
2008/6/11,"3,140.30"
2008/6/12,"3,084.63"
2008/6/13,"2,979.12"
2008/6/16,"2,952.24"
2008/6/17,"2,842.68"
2008/6/18,"2,991.27"
2008/6/19,"2,773.08"
2008/6/20,"2,849.67"
2008/6/23,"2,789.94"
2008/6/24,"2,851.92"
2008/6/25,"2,969.54"
2008/6/26,"2,980.91"
2008/6/27,"2,816.02"
2008/6/30,"2,791.82"
2008/7/1,"2,698.35"
2008/7/2,"2,699.60"
2008/7/3,"2,760.61"
2008/7/4,"2,741.85"
2008/7/7,"2,882.76"
2008/7/8,"2,901.84"
2008/7/9,"3,015.13"
2008/7/10,"2,973.73"
2008/7/11,"2,953.50"
2008/7/14,"2,975.87"
2008/7/15,"2,852.98"
2008/7/16,"2,745.60"
2008/7/17,"2,718.07"
2008/7/18,"2,815.46"
2008/7/21,"2,911.05"
2008/7/22,"2,904.74"
2008/7/23,"2,883.32"
2008/7/24,"2,977.36"
2008/7/25,"2,939.20"
2008/7/28,"2,960.85"
2008/7/29,"2,905.63"
2008/7/30,"2,884.38"
2008/7/31,"2,805.21"
2008/8/1,"2,840.79"
2008/8/4,"2,773.15"
2008/8/5,"2,703.08"
2008/8/6,"2,721.69"
2008/8/7,"2,720.44"
2008/8/8,"2,591.46"
2008/8/11,"2,456.81"
2008/8/12,"2,444.16"
2008/8/13,"2,444.67"
2008/8/14,"2,443.51"
2008/8/15,"2,447.62"
2008/8/18,"2,313.40"
2008/8/19,"2,348.47"
2008/8/20,"2,532.94"
2008/8/21,"2,443.98"
2008/8/22,"2,404.93"
2008/8/25,"2,400.55"
2008/8/26,"2,331.53"
2008/8/27,"2,325.29"
2008/8/28,"2,335.87"
2008/8/29,"2,391.64"
2008/9/1,"2,309.17"
2008/9/2,"2,285.41"
2008/9/3,"2,245.96"
2008/9/4,"2,251.15"
2008/9/5,"2,183.43"
2008/9/8,"2,126.52"
2008/9/9,"2,139.15"
2008/9/10,"2,143.18"
2008/9/11,"2,072.13"
2008/9/12,"2,077.85"
2008/9/16,"2,000.65"
2008/9/17,"1,929.14"
2008/9/18,"1,895.99"
2008/9/19,"2,073.11"
2008/9/22,"2,207.61"
2008/9/23,"2,123.48"
2008/9/24,"2,138.85"
2008/9/25,"2,223.53"
2008/9/26,"2,243.66"
2008/10/6,"2,128.70"
2008/10/7,"2,102.45"
2008/10/8,"2,022.88"
2008/10/9,"1,995.30"
2008/10/10,"1,906.96"
2008/10/13,"1,985.49"
2008/10/14,"1,934.62"
2008/10/15,"1,914.36"
2008/10/16,"1,820.90"
2008/10/17,"1,833.26"
2008/10/20,"1,896.73"
2008/10/21,"1,881.41"
2008/10/22,"1,833.32"
2008/10/23,"1,834.78"
2008/10/24,"1,781.60"
2008/10/27,"1,654.67"
2008/10/28,"1,705.82"
2008/10/29,"1,658.22"
2008/10/30,"1,697.66"
2008/10/31,"1,663.66"
2008/11/3,"1,653.54"
2008/11/4,"1,627.76"
2008/11/5,"1,691.42"
2008/11/6,"1,649.78"
2008/11/7,"1,677.83"
2008/11/10,"1,801.67"
2008/11/11,"1,781.36"
2008/11/12,"1,801.82"
2008/11/13,"1,874.08"
2008/11/14,"1,943.65"
2008/11/17,"1,987.23"
2008/11/18,"1,839.82"
2008/11/19,"1,953.16"
2008/11/20,"1,932.43"
2008/11/21,"1,920.74"
2008/11/24,"1,837.64"
2008/11/25,"1,834.29"
2008/11/26,"1,843.50"
2008/11/27,"1,870.47"
2008/11/28,"1,829.92"
2008/12/1,"1,864.21"
2008/12/2,"1,868.63"
2008/12/3,"1,952.67"
2008/12/4,"1,982.93"
2008/12/5,"2,013.18"
2008/12/8,"2,095.04"
2008/12/9,"2,040.85"
2008/12/10,"2,096.39"
2008/12/11,"2,046.34"
2008/12/12,"1,960.38"
2008/12/15,"1,975.03"
2008/12/16,"1,994.45"
2008/12/17,"2,001.42"
2008/12/18,"2,045.10"
2008/12/19,"2,052.11"
2008/12/22,"2,017.55"
2008/12/23,"1,918.96"
2008/12/24,"1,887.08"
2008/12/25,"1,870.77"
2008/12/26,"1,862.10"
2008/12/29,"1,854.76"
2008/12/30,"1,833.44"
2008/12/31,"1,817.72"
2009/1/5,"1,882.96"
2009/1/6,"1,942.80"
2009/1/7,"1,931.18"
2009/1/8,"1,887.99"
2009/1/9,"1,918.37"
2009/1/12,"1,920.69"
2009/1/13,"1,876.19"
2009/1/14,"1,955.24"
2009/1/15,"1,954.87"
2009/1/16,"1,990.21"
2009/1/19,"2,012.47"
2009/1/20,"2,025.19"
2009/1/21,"2,021.71"
2009/1/22,"2,044.55"
2009/1/23,"2,032.68"
2009/2/2,"2,057.06"
2009/2/3,"2,108.91"
2009/2/4,"2,166.41"
2009/2/5,"2,150.97"
2009/2/6,"2,237.28"
2009/2/9,"2,296.67"
2009/2/10,"2,326.76"
2009/2/11,"2,331.14"
2009/2/12,"2,318.34"
2009/2/13,"2,399.07"
2009/2/16,"2,462.25"
2009/2/17,"2,385.29"
2009/2/18,"2,275.84"
2009/2/19,"2,298.41"
2009/2/20,"2,344.32"
2009/2/23,"2,410.48"
2009/2/24,"2,301.85"
2009/2/25,"2,304.25"
2009/2/26,"2,190.19"
2009/2/27,"2,140.49"
2009/3/2,"2,164.67"
2009/3/3,"2,142.15"
2009/3/4,"2,285.15"
2009/3/5,"2,304.92"
2009/3/6,"2,286.58"
2009/3/9,"2,202.53"
2009/3/10,"2,240.78"
2009/3/11,"2,220.38"
2009/3/12,"2,215.70"
2009/3/13,"2,205.42"
2009/3/16,"2,241.61"
2009/3/17,"2,322.40"
2009/3/18,"2,332.65"
2009/3/19,"2,382.56"
2009/3/20,"2,379.84"
2009/3/23,"2,439.40"
2009/3/24,"2,451.78"
2009/3/25,"2,401.33"
2009/3/26,"2,479.79"
2009/3/27,"2,498.93"
2009/3/30,"2,484.49"
2009/3/31,"2,507.79"
2009/4/1,"2,548.22"
2009/4/2,"2,576.40"
2009/4/3,"2,570.50"
2009/4/7,"2,576.95"
2009/4/8,"2,479.35"
2009/4/9,"2,517.67"
2009/4/10,"2,595.53"
2009/4/13,"2,656.52"
2009/4/14,"2,676.87"
2009/4/15,"2,686.99"
2009/4/16,"2,687.11"
2009/4/17,"2,650.69"
2009/4/20,"2,707.67"
2009/4/21,"2,675.44"
2009/4/22,"2,576.28"
2009/4/23,"2,593.56"
2009/4/24,"2,572.89"
2009/4/27,"2,513.29"
2009/4/28,"2,518.53"
2009/4/29,"2,605.37"
2009/4/30,"2,622.93"
2009/5/4,"2,714.30"
2009/5/5,"2,727.01"
2009/5/6,"2,764.98"
2009/5/7,"2,767.08"
2009/5/8,"2,789.22"
2009/5/11,"2,725.32"
2009/5/12,"2,788.56"
2009/5/13,"2,814.01"
2009/5/14,"2,792.60"
2009/5/15,"2,796.12"
2009/5/18,"2,810.57"
2009/5/19,"2,840.08"
2009/5/20,"2,812.87"
2009/5/21,"2,750.01"
2009/5/22,"2,740.68"
2009/5/25,"2,752.72"
2009/5/26,"2,719.76"
2009/5/27,"2,759.71"
2009/6/1,"2,858.34"
2009/6/2,"2,865.10"
2009/6/3,"2,939.39"
2009/6/4,"2,953.75"
2009/6/5,"2,939.31"
2009/6/8,"2,948.48"
2009/6/9,"2,960.56"
2009/6/10,"2,989.60"
2009/6/11,"2,961.63"
2009/6/12,"2,906.29"
2009/6/15,"2,966.19"
2009/6/16,"2,961.22"
2009/6/17,"3,010.59"
2009/6/18,"3,057.43"
2009/6/19,"3,080.00"
2009/6/22,"3,082.56"
2009/6/23,"3,083.90"
2009/6/24,"3,120.73"
