,value,cash,portfolio
2012-06-29,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-02,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-03,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-04,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-05,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-06,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-09,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-10,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-11,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-12,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-13,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-16,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-17,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-18,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-19,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-20,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-23,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-24,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-25,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-26,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-27,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-30,1000000.0,0.0,定期存款利率：3个月（月）
2012-07-31,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-01,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-02,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-03,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-06,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-07,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-08,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-09,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-10,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-13,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-14,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-15,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-16,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-17,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-20,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-21,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-22,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-23,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-24,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-27,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-28,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-29,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-30,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-08-31,999986.6810249004,0.0,定期存款利率：3个月（月）
2012-09-03,999986.6810249004,0.0,HS300收盘价
2012-09-04,989234.5703442879,0.0,HS300收盘价
2012-09-05,987201.7213717013,0.0,HS300收盘价
2012-09-06,995252.3418061835,0.0,HS300收盘价
2012-09-07,1039840.3934433145,0.0,HS300收盘价
2012-09-10,1044099.0549774971,0.0,HS300收盘价
2012-09-11,1037466.4925459672,0.0,HS300收盘价
2012-09-12,1041137.2882624704,0.0,HS300收盘价
2012-09-13,1031439.7460334203,0.0,HS300收盘价
2012-09-14,1039104.4392898837,0.0,HS300收盘价
2012-09-17,1013601.8328633723,0.0,HS300收盘价
2012-09-18,1003069.6109237238,0.0,HS300收盘价
2012-09-19,1008005.8887821018,0.0,HS300收盘价
2012-09-20,985438.1239186625,0.0,HS300收盘价
2012-09-21,986833.7442949859,0.0,HS300收盘价
2012-09-24,994220.2109812498,0.0,HS300收盘价
2012-09-25,991810.4098812961,0.0,HS300收盘价
2012-09-26,980474.9209083298,0.0,HS300收盘价
2012-09-27,1010465.0526606393,0.0,HS300收盘价
2012-09-28,1029038.9199841183,0.0,HS300收盘价
2012-10-08,1018690.6865828276,0.0,HS300收盘价
2012-10-09,1041177.6759904023,0.0,HS300收盘价
2012-10-10,1042954.7360194185,0.0,HS300收盘价
2012-10-11,1033266.1688410203,0.0,HS300收盘价
2012-10-12,1034163.67390618,0.0,HS300收盘价
2012-10-15,1029824.236916133,0.0,HS300收盘价
2012-10-16,1031305.1202736463,0.0,HS300收盘价
2012-10-17,1032489.8269596571,0.0,HS300收盘价
2012-10-18,1048321.8163090732,0.0,HS300收盘价
2012-10-19,1046701.81966646,0.0,HS300收盘价
2012-10-22,1050794.4427635882,0.0,HS300收盘价
2012-10-23,1037551.7555271575,0.0,HS300收盘价
2012-10-24,1035622.1196370643,0.0,HS300收盘价
2012-10-25,1028199.7527481939,0.0,HS300收盘价
2012-10-26,1008755.3055115101,0.0,HS300收盘价
2012-10-29,1003343.3499685975,0.0,HS300收盘价
2012-10-30,1005151.8226748944,0.0,HS300收盘价
2012-10-31,1011856.1855116369,0.0,HS300收盘价
2012-11-01,1031179.469564524,0.0,CRB现货指数：综合
2012-11-02,1027656.6188448095,0.0,CRB现货指数：综合
2012-11-05,1025538.5858967603,0.0,CRB现货指数：综合
2012-11-06,1028002.4201424501,0.0,CRB现货指数：综合
2012-11-07,1025819.5494510933,0.0,CRB现货指数：综合
2012-11-08,1032973.313796035,0.0,CRB现货指数：综合
2012-11-09,1031222.6947267291,0.0,CRB现货指数：综合
2012-11-12,1029104.6617786799,0.0,CRB现货指数：综合
2012-11-13,1030790.4431046782,0.0,CRB现货指数：综合
2012-11-14,1031590.1086054723,0.0,CRB现货指数：综合
2012-11-15,1035372.3102984173,0.0,CRB现货指数：综合
2012-11-16,1030876.8934290884,0.0,CRB现货指数：综合
2012-11-19,1028434.6717645011,0.0,CRB现货指数：综合
2012-11-20,1031201.0821456265,0.0,CRB现货指数：综合
2012-11-21,1031352.3702133443,0.0,CRB现货指数：综合
2012-11-22,1031352.3702133443,0.0,CRB现货指数：综合
2012-11-23,1031914.2973220104,0.0,CRB现货指数：综合
2012-11-26,1033621.6912291113,0.0,CRB现货指数：综合
2012-11-27,1039003.2239236445,0.0,CRB现货指数：综合
2012-11-28,1039435.4755456954,0.0,CRB现货指数：综合
2012-11-29,1042180.2733457183,0.0,CRB现货指数：综合
2012-11-30,1044903.4585646387,0.0,CRB现货指数：综合
2012-12-03,1044298.3062937675,0.0,CRB现货指数：综合
2012-12-04,1044211.8559693573,0.0,CRB现货指数：综合
2012-12-05,1053353.977775733,0.0,CRB现货指数：综合
2012-12-06,1051733.0341930422,0.0,CRB现货指数：综合
2012-12-07,1047172.7795804057,0.0,CRB现货指数：综合
2012-12-10,1046502.7895662268,0.0,CRB现货指数：综合
2012-12-11,1047151.1669993032,0.0,CRB现货指数：综合
2012-12-12,1049982.4151237363,0.0,CRB现货指数：综合
2012-12-13,1045767.9618087404,0.0,CRB现货指数：综合
2012-12-14,1048880.1734875066,0.0,CRB现货指数：综合
2012-12-17,1049053.0741363268,0.0,CRB现货指数：综合
2012-12-18,1049269.1999473523,0.0,CRB现货指数：综合
2012-12-19,1050371.441583582,0.0,CRB现货指数：综合
2012-12-20,1049571.776082788,0.0,CRB现货指数：综合
2012-12-21,1049334.03769066,0.0,CRB现货指数：综合
2012-12-24,1046762.1405394573,0.0,CRB现货指数：综合
2012-12-25,1046762.1405394573,0.0,CRB现货指数：综合
2012-12-26,1046805.3657016625,0.0,CRB现货指数：综合
2012-12-27,1045227.6472811769,0.0,CRB现货指数：综合
2012-12-28,1044644.1075914082,0.0,CRB现货指数：综合
2012-12-31,1044644.1075914082,0.0,CRB现货指数：综合
2013-01-04,1044644.1075914082,0.0,CRB现货指数：综合
2013-01-07,1044773.7830780235,0.0,CRB现货指数：综合
2013-01-08,1042353.1739945387,0.0,CRB现货指数：综合
2013-01-09,1044255.0811315625,0.0,CRB现货指数：综合
2013-01-10,1048447.9218654558,0.0,CRB现货指数：综合
2013-01-11,1047756.3192701744,0.0,CRB现货指数：综合
2013-01-14,1049009.8489741217,0.0,CRB现货指数：综合
2013-01-15,1050803.693205633,0.0,CRB现货指数：综合
2013-01-16,1049917.5773804288,0.0,CRB现货指数：综合
2013-01-17,1049874.3522182237,0.0,CRB现货指数：综合
2013-01-18,1053483.6532623484,0.0,CRB现货指数：综合
2013-01-21,1053483.6532623484,0.0,CRB现货指数：综合
2013-01-22,1059772.9143631884,0.0,CRB现货指数：综合
2013-01-23,1053137.8519647077,0.0,CRB现货指数：综合
2013-01-24,1060529.3547017775,0.0,CRB现货指数：综合
2013-01-25,1053526.8784245534,0.0,CRB现货指数：综合
2013-01-28,1054931.6961962187,0.0,CRB现货指数：综合
2013-01-29,1053008.1764780926,0.0,CRB现货指数：综合
2013-01-30,1059124.5369301122,0.0,CRB现货指数：综合
2013-01-31,1062301.5863521858,0.0,CRB现货指数：综合
2013-02-01,1062928.3512041597,0.0,CRB现货指数：综合
2013-02-04,1059340.6627411374,0.0,CRB现货指数：综合
2013-02-05,1058324.871429318,0.0,CRB现货指数：综合
2013-02-06,1053915.9048843991,0.0,CRB现货指数：综合
2013-02-07,1045919.2498764584,0.0,CRB现货指数：综合
2013-02-08,1045919.2498764584,0.0,CRB现货指数：综合
2013-02-18,1043606.7036984863,0.0,CRB现货指数：综合
2013-02-19,1043757.9917662041,0.0,CRB现货指数：综合
2013-02-20,1040537.7171819252,0.0,CRB现货指数：综合
2013-02-21,1036236.8135425192,0.0,CRB现货指数：综合
2013-02-22,1028348.2214400911,0.0,CRB现货指数：综合
2013-02-25,1026792.1156007079,0.0,CRB现货指数：综合
2013-02-26,1027418.8804526818,0.0,CRB现货指数：综合
2013-02-27,1029904.3272794741,0.0,CRB现货指数：综合
2013-02-28,1032497.8370117793,0.0,CRB现货指数：综合
2013-03-01,1031395.5953755497,0.0,中债综合指数
2013-03-04,1032015.2135909665,0.0,中债综合指数
2013-03-05,1032260.9722764072,0.0,中债综合指数
2013-03-06,1032370.2757144076,0.0,中债综合指数
2013-03-07,1032433.6299364334,0.0,中债综合指数
2013-03-08,1032471.9209497459,0.0,中债综合指数
2013-03-11,1032670.3380187274,0.0,中债综合指数
2013-03-12,1032759.4516497087,0.0,中债综合指数
2013-03-13,1032771.9832540655,0.0,中债综合指数
2013-03-14,1032636.2242068674,0.0,中债综合指数
2013-03-15,1032650.8444119502,0.0,中债综合指数
2013-03-18,1032884.0714930341,0.0,中债综合指数
2013-03-19,1032916.7929044102,0.0,中债综合指数
2013-03-20,1033130.5263787168,0.0,中债综合指数
2013-03-21,1033127.7415777486,0.0,中债综合指数
2013-03-22,1033239.1336164753,0.0,中债综合指数
2013-03-25,1033612.2969462094,0.0,中债综合指数
2013-03-26,1033691.6637738021,0.0,中债综合指数
2013-03-27,1033898.4352456884,0.0,中债综合指数
2013-03-28,1034410.8386238308,0.0,中债综合指数
2013-03-29,1034784.001953565,0.0,中债综合指数
2013-04-01,1035608.999240384,0.0,CRB现货指数：综合
2013-04-02,1035198.0175375713,0.0,CRB现货指数：综合
2013-04-03,1035198.0175375713,0.0,CRB现货指数：综合
2013-04-08,1033921.811197258,0.0,CRB现货指数：综合
2013-04-09,1036841.9443488223,0.0,CRB现货指数：综合
2013-04-10,1032407.668081632,0.0,CRB现货指数：综合
2013-04-11,1036993.358660385,0.0,CRB现货指数：综合
2013-04-12,1034765.405218821,0.0,CRB现货指数：综合
2013-04-15,1027064.9059450658,0.0,CRB现货指数：综合
2013-04-16,1029790.3635531926,0.0,CRB现货指数：综合
2013-04-17,1026351.0956191279,0.0,CRB现货指数：综合
2013-04-18,1029876.8860169427,0.0,CRB现货指数：综合
2013-04-19,1030569.0657269432,0.0,CRB现货指数：综合
2013-04-22,1028449.2653650667,0.0,CRB现货指数：综合
2013-04-23,1022565.7378300629,0.0,CRB现货指数：综合
2013-04-24,1023366.0706197509,0.0,CRB现货指数：综合
2013-04-25,1028232.9592056916,0.0,CRB现货指数：综合
2013-04-26,1027670.5631913163,0.0,CRB现货指数：综合
2013-05-02,1030763.7412703808,0.0,CRB现货指数：综合
2013-05-03,1032797.0191685072,0.0,CRB现货指数：综合
2013-05-06,1027367.734568191,0.0,CRB现货指数：综合
2013-05-07,1030828.6331181934,0.0,CRB现货指数：综合
2013-05-08,1032429.2986975694,0.0,CRB现货指数：综合
2013-05-09,1031001.6780456934,0.0,CRB现货指数：综合
2013-05-10,1026935.1222494408,0.0,CRB现货指数：综合
2013-05-13,1029076.5532272547,0.0,CRB现货指数：综合
2013-05-14,1027886.8693506913,0.0,CRB现货指数：综合
2013-05-15,1026610.663010378,0.0,CRB现货指数：综合
2013-05-16,1024815.3218875643,0.0,CRB现货指数：综合
2013-05-17,1025096.5198947521,0.0,CRB现货指数：综合
2013-05-20,1026329.4650031903,0.0,CRB现货指数：综合
2013-05-21,1026480.879314753,0.0,CRB现货指数：综合
2013-05-22,1025572.3934453774,0.0,CRB现货指数：综合
2013-05-23,1024425.9708006891,0.0,CRB现货指数：综合
2013-05-24,1024425.9708006891,0.0,CRB现货指数：综合
2013-05-27,1024425.9708006891,0.0,CRB现货指数：综合
2013-05-28,1024425.9708006891,0.0,CRB现货指数：综合
2013-05-29,1024425.9708006891,0.0,CRB现货指数：综合
2013-05-30,1022414.3235185002,0.0,CRB现货指数：综合
2013-05-31,1022998.3501488131,0.0,CRB现货指数：综合
2013-06-03,1026783.7079378781,0.0,CRB现货指数：综合
2013-06-04,1028146.4367419415,0.0,CRB现货指数：综合
2013-06-05,1028406.0041331917,0.0,CRB现货指数：综合
2013-06-06,1027108.1671769408,0.0,CRB现货指数：综合
2013-06-07,1030742.1106544433,0.0,CRB现货指数：综合
2013-06-13,1033121.4784075699,0.0,CRB现货指数：综合
2013-06-14,1030093.1921763179,0.0,CRB现货指数：综合
2013-06-17,1030179.7146400679,0.0,CRB现货指数：综合
2013-06-18,1026221.3119235027,0.0,CRB现货指数：综合
2013-06-19,1029941.7778647552,0.0,CRB现货指数：综合
2013-06-20,1022089.8642794375,0.0,CRB现货指数：综合
2013-06-21,1022089.8642794375,0.0,CRB现货指数：综合
2013-06-24,1024036.6197138138,0.0,CRB现货指数：综合
2013-06-25,1019299.5148234981,0.0,CRB现货指数：综合
2013-06-26,1016422.6429038086,0.0,CRB现货指数：综合
2013-06-27,1013762.0771434944,0.0,CRB现货指数：综合
2013-06-28,1012572.3932669311,0.0,CRB现货指数：综合
2013-07-01,1014973.3916359952,0.0,CRB现货指数：综合
2013-07-02,1016660.5796791213,0.0,CRB现货指数：综合
2013-07-03,1021332.7927216245,0.0,CRB现货指数：综合
2013-07-04,1021332.7927216245,0.0,CRB现货指数：综合
2013-07-05,1015557.418266308,0.0,CRB现货指数：综合
2013-07-08,1017006.6695341215,0.0,CRB现货指数：综合
2013-07-09,1018715.4881931852,0.0,CRB现货指数：综合
2013-07-10,1020554.090547874,0.0,CRB现货指数：综合
2013-07-11,1020554.090547874,0.0,CRB现货指数：综合
2013-07-12,1015925.1387372458,0.0,CRB现货指数：综合
2013-07-15,1012291.1952597434,0.0,CRB现货指数：综合
2013-07-16,1013697.1852956818,0.0,CRB现货指数：综合
2013-07-17,1012983.3749697439,0.0,CRB现货指数：综合
2013-07-18,1016855.255222559,0.0,CRB现货指数：综合
2013-07-19,1018304.5064903724,0.0,CRB现货指数：综合
2013-07-22,1020532.4599319365,0.0,CRB现货指数：综合
2013-07-23,1016855.255222559,0.0,CRB现货指数：综合
2013-07-24,1017417.6512369344,0.0,CRB现货指数：综合
2013-07-25,1017049.9307659966,0.0,CRB现货指数：综合
2013-07-26,1013005.0055856813,0.0,CRB现货指数：综合
2013-07-29,1010668.8990644298,0.0,CRB现货指数：综合
2013-07-30,1009024.9722531787,0.0,CRB现货指数：综合
2013-07-31,1012204.6727959933,0.0,CRB现货指数：综合
2013-08-01,1012204.6727959933,0.0,CRB现货指数：综合
2013-08-02,1009782.0438109917,0.0,CRB现货指数：综合
2013-08-05,1011772.060477243,0.0,CRB现货指数：综合
2013-08-06,1009955.0887384919,0.0,CRB现货指数：综合
2013-08-07,1011144.7726150551,0.0,CRB现货指数：综合
2013-08-08,1012312.8258756809,0.0,CRB现货指数：综合
2013-08-09,1014713.8242447451,0.0,CRB现货指数：综合
2013-08-12,1022414.3235185002,0.0,CRB现货指数：综合
2013-08-13,1021873.5581200623,0.0,CRB现货指数：综合
2013-08-14,1020272.8925406863,0.0,CRB现货指数：综合
2013-08-15,1023257.9175400633,0.0,CRB现货指数：综合
2013-08-16,1021700.5131925622,0.0,CRB现货指数：综合
2013-08-19,1026718.8160900656,0.0,CRB现货指数：综合
2013-08-20,1019494.1903669357,0.0,CRB现货指数：综合
2013-08-21,1020316.1537725612,0.0,CRB现货指数：综合
2013-08-22,1017893.5247875596,0.0,CRB现货指数：综合
2013-08-23,1021722.1438084998,0.0,CRB现货指数：综合
2013-08-26,1027108.1671769408,0.0,CRB现货指数：综合
2013-08-27,1021613.9907288122,0.0,CRB现货指数：综合
2013-08-28,1026372.7262350654,0.0,CRB现货指数：综合
2013-08-29,1023106.5032285007,0.0,CRB现货指数：综合
2013-08-30,1023041.611380688,0.0,CRB现货指数：综合
2013-09-02,1023041.611380688,0.0,中债综合指数
2013-09-03,1022811.4932976471,0.0,中债综合指数
2013-09-04,1022242.3988767135,0.0,中债综合指数
2013-09-05,1022055.686300354,0.0,中债综合指数
2013-09-06,1022324.3870560006,0.0,中债综合指数
2013-09-09,1022418.0878323286,0.0,中债综合指数
2013-09-10,1022054.3083477608,0.0,中债综合指数
2013-09-11,1021186.1982141334,0.0,中债综合指数
2013-09-12,1020808.639203635,0.0,中债综合指数
2013-09-13,1020053.5211826387,0.0,中债综合指数
2013-09-16,1019893.6786818438,0.0,中债综合指数
2013-09-17,1020212.674707137,0.0,中债综合指数
2013-09-18,1020290.5290286447,0.0,中债综合指数
2013-09-23,1021852.4382928777,0.0,中债综合指数
2013-09-24,1021425.2729890293,0.0,中债综合指数
2013-09-25,1021798.0091654519,0.0,中债综合指数
2013-09-26,1022625.4696975839,0.0,中债综合指数
2013-09-27,1022613.7571005429,0.0,中债综合指数
2013-09-30,1022969.2688695523,0.0,中债综合指数
2013-10-08,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-09,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-10,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-11,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-14,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-15,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-16,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-17,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-18,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-21,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-22,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-23,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-24,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-25,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-28,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-29,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-30,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-10-31,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-01,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-04,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-05,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-06,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-07,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-08,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-11,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-12,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-13,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-14,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-15,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-18,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-19,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-20,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-21,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-22,1024141.2175499495,0.0,定期存款利率：3个月（月）
2013-11-25,1024141.2175499495,0.0,定期存款利率：3个月（月）
